"","gene_id.anti_PDL_treated_tumor_vs_baseline_tumor","gene_name","base_mean","lfcSE.anti_PDL_treated_tumor_vs_baseline_tumor","pvalue.anti_PDL_treated_tumor_vs_baseline_tumor","adj.P.Val.anti_PDL_treated_tumor_vs_baseline_tumor","gene_id"
"ENSG00000100614","ENSG00000100614",2871.10247611829,-0.000301686926347121,0.0167887225151375,0.79947548523304,0.999696895553961,"ENSG00000100614"
"ENSG00000100625","ENSG00000100625",193.634416396395,-1.69383397189452e-05,0.018787715789502,0.983970907435954,0.999696895553961,"ENSG00000100625"
"ENSG00000100628","ENSG00000100628",602.366189645365,0.00173486472121283,0.0357728440591819,0.161205918764975,0.999696895553961,"ENSG00000100628"
"ENSG00000100629","ENSG00000100629",341.746273643897,-0.00165242849491458,0.0250815988127635,0.153919858441335,0.999696895553961,"ENSG00000100629"
"ENSG00000100632","ENSG00000100632",5549.84154825246,-9.94017287531062e-05,0.0172927046285573,0.9200713441903,0.999696895553961,"ENSG00000100632"
"ENSG00000100644","ENSG00000100644",9206.98011818403,-0.000963957924123921,0.017797275892113,0.398141518366068,0.999696895553961,"ENSG00000100644"
"ENSG00000100647","ENSG00000100647",3377.63011601657,0.000495288958072612,0.0176150222456721,0.624350072616307,0.999696895553961,"ENSG00000100647"
"ENSG00000100650","ENSG00000100650",11714.569528176,0.000196699811980716,0.0167380746956167,0.869681316697968,0.999696895553961,"ENSG00000100650"
"ENSG00000100664","ENSG00000100664",11199.8581551889,-0.000860111901530832,0.0166957587094656,0.538699257017391,0.999696895553961,"ENSG00000100664"
"ENSG00000100697","ENSG00000100697",3490.9014493206,-0.000690935221961629,0.0168683517651898,0.581989621655319,0.999696895553961,"ENSG00000100697"
"ENSG00000100711","ENSG00000100711",1846.18381237009,0.00101635007035101,0.0170189451559064,0.43884390569832,0.999696895553961,"ENSG00000100711"
"ENSG00000100714","ENSG00000100714",4938.70044045919,0.0015723373527995,0.0199984678642312,0.19373883690698,0.999696895553961,"ENSG00000100714"
"ENSG00000100722","ENSG00000100722",2519.2367747336,-0.000583590090628066,0.0167324381137339,0.650733831358452,0.999696895553961,"ENSG00000100722"
"ENSG00000100726","ENSG00000100726",3097.8346661879,0.00229786687825821,0.0195568439329531,0.119301082923086,0.999696895553961,"ENSG00000100726"
"ENSG00000100731","ENSG00000100731",4018.75722292196,-0.000970331554838408,0.0169150603824315,0.46643819219887,0.999696895553961,"ENSG00000100731"
"ENSG00000100739","ENSG00000100739",26.7726817748385,0.000818492296064097,0.0298629618987533,0.413869754864645,0.999696895553961,"ENSG00000100739"
"ENSG00000100744","ENSG00000100744",1381.77882329388,-0.000387037998348738,0.0180391423072885,0.678992991099254,0.999696895553961,"ENSG00000100744"
"ENSG00000100749","ENSG00000100749",1166.98658284119,-0.000315784413267692,0.0171236284420444,0.766489954941655,0.999696895553961,"ENSG00000100749"
"ENSG00000100764","ENSG00000100764",2616.78455157373,0.000527434507398522,0.0170039022711722,0.647522892163607,0.999696895553961,"ENSG00000100764"
"ENSG00000100767","ENSG00000100767",607.1198779968,0.00305289762593643,0.046292482478574,0.0671122421421832,0.999696895553961,"ENSG00000100767"
"ENSG00000100784","ENSG00000100784",1641.28744119839,6.74330321110074e-05,0.0191478565578101,0.935488847250676,0.999696895553961,"ENSG00000100784"
"ENSG00000100796","ENSG00000100796",3718.96832671046,-0.00126369057534665,0.017350254398252,0.338387016302378,0.999696895553961,"ENSG00000100796"
"ENSG00000100802","ENSG00000100802",567.475558913577,0.000530390269428426,0.0174092458126694,0.615051712413902,0.999696895553961,"ENSG00000100802"
"ENSG00000100804","ENSG00000100804",6672.59627015881,0.000941785324985042,0.0179092298450104,0.400363021479022,0.999696895553961,"ENSG00000100804"
"ENSG00000100811","ENSG00000100811",6066.71924588042,-0.00106378312781492,0.0178428707202688,0.363570252696424,0.999696895553961,"ENSG00000100811"
"ENSG00000100813","ENSG00000100813",9797.17359568633,0.00127256137341914,0.0182735384484173,0.289528609843864,0.999696895553961,"ENSG00000100813"
"ENSG00000100814","ENSG00000100814",1697.74077576998,-0.000817273822526623,0.0186293382821147,0.421753300640676,0.999696895553961,"ENSG00000100814"
"ENSG00000100815","ENSG00000100815",2628.44567374246,-0.00022976345222114,0.017035691343274,0.83051649913772,0.999696895553961,"ENSG00000100815"
"ENSG00000100823","ENSG00000100823",8168.93051645997,0.000884718072800823,0.0183656938597794,0.403014048806847,0.999696895553961,"ENSG00000100823"
"ENSG00000100836","ENSG00000100836",3623.30216042064,0.00236572581926792,0.021099340788163,0.100430581410027,0.999696895553961,"ENSG00000100836"
"ENSG00000100842","ENSG00000100842",710.167976220426,0.000836442377949052,0.0231817302591133,0.370962958213868,0.999696895553961,"ENSG00000100842"
"ENSG00000100852","ENSG00000100852",8149.14119012304,-0.0022765337358653,0.0316136498051852,0.0904066204971634,0.999696895553961,"ENSG00000100852"
"ENSG00000100865","ENSG00000100865",1871.83218284648,0.000772797712746187,0.0171978285387281,0.511536543311119,0.999696895553961,"ENSG00000100865"
"ENSG00000100867","ENSG00000100867",230.849323537894,-0.000266790902130775,0.0233158815537485,0.754125755748184,0.999696895553961,"ENSG00000100867"
"ENSG00000100883","ENSG00000100883",3964.24247992959,-0.000323087952964609,0.0167119247338273,0.793778680812961,0.999696895553961,"ENSG00000100883"
"ENSG00000100888","ENSG00000100888",4240.14739438698,0.000867692285935355,0.0175823272146918,0.445162267133573,0.999696895553961,"ENSG00000100888"
"ENSG00000100889","ENSG00000100889",2329.82708033202,0.000243478715922754,0.0168641111573453,0.830977135827203,0.999696895553961,"ENSG00000100889"
"ENSG00000100890","ENSG00000100890",335.729099939046,-0.000599968202887514,0.0167105586590673,0.64615681195455,0.999696895553961,"ENSG00000100890"
"ENSG00000100897","ENSG00000100897",2947.16492534807,0.00106690928489692,0.0177104308462243,0.369489449577059,0.999696895553961,"ENSG00000100897"
"ENSG00000100902","ENSG00000100902",1143.56267531944,0.000645999920280471,0.020612320610439,0.473884704204662,0.999696895553961,"ENSG00000100902"
"ENSG00000100906","ENSG00000100906",2709.56821752363,0.00105545405152671,0.0196936831375242,0.313085802056528,0.999696895553961,"ENSG00000100906"
"ENSG00000100908","ENSG00000100908",446.466105090368,0.00252368343500816,0.0240972358998075,0.0788052191042697,0.999696895553961,"ENSG00000100908"
"ENSG00000100911","ENSG00000100911",7106.87284927013,0.0022146856844236,0.0218970600946785,0.106397107258718,0.999696895553961,"ENSG00000100911"
"ENSG00000100916","ENSG00000100916",609.554278984273,-0.00109597272094878,0.0191630482750695,0.310987414448172,0.999696895553961,"ENSG00000100916"
"ENSG00000100918","ENSG00000100918",244.480988568591,7.25994815205684e-05,0.0219189049839183,0.93000048323698,0.999696895553961,"ENSG00000100918"
"ENSG00000100926","ENSG00000100926",408.120793826349,0.00173343357716118,0.0234794662327297,0.146598636580664,0.999696895553961,"ENSG00000100926"
"ENSG00000100934","ENSG00000100934",5251.87328596209,-0.00116150909757584,0.0184201409744741,0.31247388202332,0.999696895553961,"ENSG00000100934"
"ENSG00000100938","ENSG00000100938",2963.39389678033,0.000851408641227336,0.0169687694201475,0.502896748260886,0.999696895553961,"ENSG00000100938"
"ENSG00000100941","ENSG00000100941",5529.56967306557,0.000466979728844184,0.0167555468070377,0.707248058585941,0.999696895553961,"ENSG00000100941"
"ENSG00000100949","ENSG00000100949",1467.51344640311,0.000975413026653502,0.018866807249384,0.355696645205056,0.999696895553961,"ENSG00000100949"
"ENSG00000100968","ENSG00000100968",1248.40157648478,0.000418811155026602,0.0208468625091827,0.623002374092278,0.999696895553961,"ENSG00000100968"
"ENSG00000100979","ENSG00000100979",30593.8371170618,0.00129551573392861,0.0199600779151978,0.246269213321255,0.999696895553961,"ENSG00000100979"
"ENSG00000100982","ENSG00000100982",2584.99294634075,0.000241491440929667,0.0173676756837244,0.807875715627419,0.999696895553961,"ENSG00000100982"
"ENSG00000100983","ENSG00000100983",4949.00593217985,0.000619342857428452,0.0167821899133889,0.626508297599952,0.999696895553961,"ENSG00000100983"
"ENSG00000100985","ENSG00000100985",7823.84456631034,0.000476269151516312,0.0363703514957053,0.672653141716023,0.999696895553961,"ENSG00000100985"
"ENSG00000100987","ENSG00000100987",24.2626974459233,0.000363283425128386,0.0338395343297791,0.734871143343232,0.999696895553961,"ENSG00000100987"
"ENSG00000100991","ENSG00000100991",7483.07886914975,0.000440593630475504,0.0167959364235684,0.716923789666467,0.999696895553961,"ENSG00000100991"
"ENSG00000100994","ENSG00000100994",37687.0536063663,-0.000482480759116374,0.016936999578342,0.678654124556057,0.999696895553961,"ENSG00000100994"
"ENSG00000100997","ENSG00000100997",7682.94810281958,0.00105350269328389,0.0177066156139771,0.373805205884311,0.999696895553961,"ENSG00000100997"
"ENSG00000101000","ENSG00000101000",1847.99061820898,-2.60201452198209e-05,0.0178716450198867,0.976977749613735,0.999696895553961,"ENSG00000101000"
"ENSG00000101003","ENSG00000101003",1294.0677629028,-0.000543168585540185,0.019603693483692,0.544195449514237,0.999696895553961,"ENSG00000101003"
"ENSG00000101004","ENSG00000101004",1018.72466743309,-0.000610185883487055,0.0179964416649088,0.5419029259235,0.999696895553961,"ENSG00000101004"
"ENSG00000101017","ENSG00000101017",1084.2623385439,0.000572795854303444,0.0203834537576119,0.51861309355811,0.999696895553961,"ENSG00000101017"
"ENSG00000101019","ENSG00000101019",2991.78844642758,0.00115999930776119,0.0170366510940789,0.393549168701684,0.999696895553961,"ENSG00000101019"
"ENSG00000101040","ENSG00000101040",8547.21734506932,-0.000512205366398939,0.0171847324956917,0.640614239797809,0.999696895553961,"ENSG00000101040"
"ENSG00000101052","ENSG00000101052",1606.26814834923,-0.0006781158778949,0.0174442653469372,0.535575064763471,0.999696895553961,"ENSG00000101052"
"ENSG00000101057","ENSG00000101057",1907.32104004554,-0.000794987378775169,0.0224208905569811,0.39048270527723,0.999696895553961,"ENSG00000101057"
"ENSG00000101079","ENSG00000101079",2469.47763169495,0.000666370784559591,0.0168516852461076,0.595270430526273,0.999696895553961,"ENSG00000101079"
"ENSG00000101082","ENSG00000101082",84.1405499850411,0.000103934010062194,0.0230903098720144,0.901841320473247,0.999696895553961,"ENSG00000101082"
"ENSG00000101084","ENSG00000101084",668.883626741424,0.00100519302040341,0.0191765931715026,0.338605322163609,0.999696895553961,"ENSG00000101084"
"ENSG00000101096","ENSG00000101096",4219.92902994502,0.000480255916088347,0.0184194486094116,0.605365679669978,0.999696895553961,"ENSG00000101096"
"ENSG00000101098","ENSG00000101098",96.7632305732181,-0.00139192980983404,0.0367803103884439,0.241643069655214,0.999696895553961,"ENSG00000101098"
"ENSG00000101104","ENSG00000101104",3463.47659314772,-0.000124867947796552,0.0219159980708054,0.880103324938866,0.999696895553961,"ENSG00000101104"
"ENSG00000101109","ENSG00000101109",4024.01041755398,-0.00107686518215518,0.0170544636265135,0.41597260343373,0.999696895553961,"ENSG00000101109"
"ENSG00000101115","ENSG00000101115",296.019878452933,-0.000948409007995406,0.030100995525047,0.352621566430561,0.999696895553961,"ENSG00000101115"
"ENSG00000101126","ENSG00000101126",8459.14341016491,-0.00105679879249199,0.0168554313209522,0.446170511263335,0.999696895553961,"ENSG00000101126"
"ENSG00000101132","ENSG00000101132",2444.81553649471,-0.00122592970810724,0.0226228882831466,0.240591382289565,0.999696895553961,"ENSG00000101132"
"ENSG00000101134","ENSG00000101134",154.361527803671,0.00815299817182482,0.0844359036828648,0.0168999689388561,0.999696895553961,"ENSG00000101134"
"ENSG00000101138","ENSG00000101138",2987.07683044309,0.000388653045682097,0.0166804369935978,0.759662986248553,0.999696895553961,"ENSG00000101138"
"ENSG00000101144","ENSG00000101144",1005.22390774218,-0.000798273666398212,0.0256756282255514,0.396014511063609,0.999696895553961,"ENSG00000101144"
"ENSG00000101146","ENSG00000101146",3007.8954220601,0.00064524480286595,0.0168010931687294,0.611747216190979,0.999696895553961,"ENSG00000101146"
"ENSG00000101150","ENSG00000101150",10638.9585718487,-0.000101251949580519,0.016889077484199,0.927491677966832,0.999696895553961,"ENSG00000101150"
"ENSG00000101152","ENSG00000101152",7398.25673695189,0.0014998912669619,0.0175893134649254,0.271507383651506,0.999696895553961,"ENSG00000101152"
"ENSG00000101160","ENSG00000101160",67678.4243373979,-0.000108752992522929,0.0169731466580538,0.919799145880438,0.999696895553961,"ENSG00000101160"
"ENSG00000101161","ENSG00000101161",8731.09789448332,0.000900581096618645,0.0177261358676823,0.424491081599502,0.999696895553961,"ENSG00000101161"
"ENSG00000101162","ENSG00000101162",48.8470360045785,-0.00047025702774037,0.0244084033456418,0.593894144006552,0.999696895553961,"ENSG00000101162"
"ENSG00000101166","ENSG00000101166",6701.69555124093,-0.00117123574259214,0.0205599918105219,0.268740168046694,0.999696895553961,"ENSG00000101166"
"ENSG00000101181","ENSG00000101181",2886.01775614839,0.000760157874119944,0.016913255609705,0.546275236463725,0.999696895553961,"ENSG00000101181"
"ENSG00000101182","ENSG00000101182",16701.0331896614,0.000242317070413603,0.0174251596897752,0.805225970481726,0.999696895553961,"ENSG00000101182"
"ENSG00000101187","ENSG00000101187",1379.67554122697,-0.00107577388194095,0.020145638339816,0.300358425439915,0.999696895553961,"ENSG00000101187"
"ENSG00000101188","ENSG00000101188",923.130815530195,-0.00222745153194116,0.0429513426605758,0.120645826081463,0.999696895553961,"ENSG00000101188"
"ENSG00000101189","ENSG00000101189",2089.83666600988,9.27404627615191e-06,0.016572918311773,0.994356811754651,0.999696895553961,"ENSG00000101189"
"ENSG00000101190","ENSG00000101190",1889.7675730478,-0.000768327674702024,0.0173430818415633,0.501730829307843,0.999696895553961,"ENSG00000101190"
"ENSG00000101191","ENSG00000101191",5536.6978729246,0.000107161004786868,0.0166303381339748,0.932468262639767,0.999696895553961,"ENSG00000101191"
"ENSG00000101193","ENSG00000101193",4309.85058910599,0.000287423522311018,0.0167027214234712,0.815983921497076,0.999696895553961,"ENSG00000101193"
"ENSG00000101194","ENSG00000101194",2265.84059911132,0.00138958251279046,0.0232420203424423,0.202099141683396,0.999696895553961,"ENSG00000101194"
"ENSG00000101197","ENSG00000101197",5398.13757898314,0.00375258024475066,0.0589534478780831,0.0601857635636215,0.999696895553961,"ENSG00000101197"
"ENSG00000101198","ENSG00000101198",1273.04926022319,0.00155597675408,0.0365122579510122,0.199164065181368,0.999696895553961,"ENSG00000101198"
"ENSG00000101199","ENSG00000101199",10033.9766348255,0.00112664070357434,0.0169709169408166,0.410420358387026,0.999696895553961,"ENSG00000101199"
"ENSG00000101203","ENSG00000101203",30.7956593138595,-0.00138026974780714,0.0440331063914675,0.296268113384807,0.999696895553961,"ENSG00000101203"
"ENSG00000101210","ENSG00000101210",7082.47985563106,0.00198376903229917,0.0379447579897741,0.132511080635499,0.999696895553961,"ENSG00000101210"
"ENSG00000101213","ENSG00000101213",139.424058464103,-0.000517205587334304,0.0192334501028078,0.565609216223953,0.999696895553961,"ENSG00000101213"
"ENSG00000101216","ENSG00000101216",1314.54550147001,0.000681745847636989,0.0171633814566592,0.555106974224761,0.999696895553961,"ENSG00000101216"
"ENSG00000101220","ENSG00000101220",2239.80741448101,0.000438328518102986,0.017391196153603,0.671093783798343,0.999696895553961,"ENSG00000101220"
"ENSG00000101222","ENSG00000101222",37.2682075111362,-0.00216096296770799,0.0425546311339647,0.126898543526262,0.999696895553961,"ENSG00000101222"
"ENSG00000101224","ENSG00000101224",7209.47436514578,0.000910963606645882,0.0183268040938924,0.394531338374676,0.999696895553961,"ENSG00000101224"
"ENSG00000101230","ENSG00000101230",280.985793299403,-0.000400924637014829,0.0229737518658763,0.6402359487498,0.999696895553961,"ENSG00000101230"
"ENSG00000101236","ENSG00000101236",3938.12194961122,0.000172194992016365,0.0171998372054294,0.865827374489237,0.999696895553961,"ENSG00000101236"
"ENSG00000101246","ENSG00000101246",3042.91991482983,0.0015891868334111,0.0194725478621102,0.198915299982817,0.999696895553961,"ENSG00000101246"
"ENSG00000101247","ENSG00000101247",878.607367233544,-0.00048346866533991,0.017444138455131,0.640413656028114,0.999696895553961,"ENSG00000101247"
"ENSG00000101255","ENSG00000101255",4213.02609893197,-0.000479325688142634,0.0171531605613426,0.661824811304849,0.999696895553961,"ENSG00000101255"
"ENSG00000101265","ENSG00000101265",3380.36313216637,0.000105371065737288,0.0179393626163226,0.906676989604968,0.999696895553961,"ENSG00000101265"
"ENSG00000101266","ENSG00000101266",9552.43290656921,0.000608898531986829,0.0167712984236506,0.632997105667637,0.999696895553961,"ENSG00000101266"
"ENSG00000101276","ENSG00000101276",97.4963264077145,0.000594798369588692,0.0259782030686106,0.516347870981648,0.999696895553961,"ENSG00000101276"
"ENSG00000101282","ENSG00000101282",79.6834768440646,8.14530058545568e-05,0.0272822965526048,0.929878835271467,0.999696895553961,"ENSG00000101282"
"ENSG00000101290","ENSG00000101290",6703.43869169745,0.000493283688834389,0.0167350699931812,0.695899770929319,0.999696895553961,"ENSG00000101290"
